"DT_REFER";"CD_CVM";"DENOM_CIA";"COLUNA_DF";"VL_CONTA"
2012;14460;"CYRELA BRAZIL REALTY S.A.EMPREEND E PART";"Patrimônio Líquido";5062249
2012;23280;"OURO VERDE LOCACAO E SERVICO S.A.";"Patrimônio Líquido";232252
2012;3336;"CIA. IGUAÇU DE CAFÉ SOLÚVEL";"Patrimônio Líquido";-147248
2012;14311;"CIA PARANAENSE DE ENERGIA - COPEL";"Patrimônio Líquido";12232992
2012;20974;"COMPANHIA PROVIDENCIA IND E COMERCIO";"Patrimônio Líquido";689977
2012;11312;"OI S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";11316554
2012;7595;"INEPAR S.A. INDUSTRIA E CONSTRUCOES";"Patrimônio Líquido";529154
2012;2909;"CIA CACIQUE CAFE SOLUVEL";"Patrimônio Líquido";227664
2012;14761;"CIA HERING";"Patrimônio Líquido";784000
2012;20362;"POSITIVO TECNOLOGIA S.A.";"Patrimônio Líquido";640032
2012;20656;"BEMATECH IND COM EQUIP ELETRONICOS SA";"Patrimônio Líquido";374705
2012;11223;"TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-756198
2012;4146;"KARSTEN S.A.";"Patrimônio Líquido";36367
2012;20141;"CREMER SA";"Patrimônio Líquido";279656
2012;7544;"TEXTIL RENAUXVIEW S.A.";"Patrimônio Líquido";-179712
2012;13773;"PBG S/A";"Patrimônio Líquido";127119
2012;2461;"CENTRAIS ELET DE SANTA CATARINA S.A.";"Patrimônio Líquido";1900780
2012;3174;"CIA DOCAS DE IMBITUBA";"Patrimônio Líquido";73266
2012;5410;"WEG S.A.";"Patrimônio Líquido";4060349
2012;6343;"TUPY S.A.";"Patrimônio Líquido";1185855
2012;5207;"DOHLER S.A.";"Patrimônio Líquido";411259
2012;11991;"WETZEL S.A. EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-14353
2012;14664;"SCHULZ S.A.";"Patrimônio Líquido";315195
2012;8753;"METISA METALURGICA TIMBOENSE S.A.";"Patrimônio Líquido";178462236
2012;19658;"POMIFRUTAS S/A";"Patrimônio Líquido";27944
2012;13285;"JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP";"Patrimônio Líquido";381010
2012;3298;"CIA HABITASUL DE PARTICIPACOES";"Patrimônio Líquido";508355
2012;6211;"FRAS-LE S.A.";"Patrimônio Líquido";368033
2012;5312;"MUNDIAL S.A. - PRODUTOS DE CONSUMO";"Patrimônio Líquido";31809
2012;8451;"MARCOPOLO S.A.";"Patrimônio Líquido";1299925
2012;9539;"PETTENATI S.A. INDUSTRIA TEXTIL";"Patrimônio Líquido";117673607
2012;14109;"RANDON S.A. IMPLEMENTOS E PARTICIPACOES";"Patrimônio Líquido";1369496
2012;20745;"SLC AGRICOLA S.A.";"Patrimônio Líquido";1947507
2012;20060;"LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-192798
2012;12653;"KLABIN S.A.";"Patrimônio Líquido";5420921
2012;13030;"CONSTRUTORA SULTEPA S.A.";"Patrimônio Líquido";223794
2012;19615;"GRENDENE S.A.";"Patrimônio Líquido";1952332
2012;13765;"MINUPAR PARTICIPACOES S.A.";"Patrimônio Líquido";-183155
2012;20532;"BCO SANTANDER (BRASIL) S.A.";"Patrimônio Líquido";81316851
2012;12572;"RECRUSUL S.A.";"Patrimônio Líquido";-35529
2012;13412;"ÉVORA SA";"Patrimônio Líquido";656504
2012;7870;"KEPLER WEBER S.A.";"Patrimônio Líquido";320973
2012;4537;"GRAZZIOTIN S.A.";"Patrimônio Líquido";318617147
2012;8192;"TREVISA INVESTIMENTOS S.A.";"Patrimônio Líquido";82405
2012;9342;"DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS";"Patrimônio Líquido";233640
2012;8656;"METALURGICA GERDAU S.A.";"Patrimônio Líquido";9965945
2012;94;"PANATLANTICA S.A.";"Patrimônio Líquido";174065
2012;1210;"BCO ESTADO DO RIO GRANDE DO SUL S.A.";"Patrimônio Líquido";5099648
2012;8133;"LOJAS RENNER S.A.";"Patrimônio Líquido";1305683
2012;6173;"TAURUS ARMAS S.A.";"Patrimônio Líquido";201780
2012;2429;"IRANI PAPEL E EMBALAGEM S.A.";"Patrimônio Líquido";453999
2012;5150;"DHB IND E COMERCIO SA";"Patrimônio Líquido";-307193
2012;23183;"ALTUS SISTEMAS DE AUTOMAÇÃO S.A.";"Patrimônio Líquido";20635
2012;10960;"SPRINGER S.A.";"Patrimônio Líquido";118005
2012;21091;"DURATEX S.A.";"Patrimônio Líquido";4019981
2013;1023;"BCO BRASIL S.A.";"Patrimônio Líquido";73192297
2013;14206;"BRB BCO DE BRASILIA S.A.";"Patrimônio Líquido";1102335
2013;2437;"CENTRAIS ELET BRAS S.A. - ELETROBRAS";"Patrimônio Líquido";60493710
2013;14451;"CIA ENERGETICA DE BRASILIA";"Patrimônio Líquido";308344
2013;14621;"NET SERVIÇOS DE COMUNICAÇÃO S.A.";"Patrimônio Líquido";5733132
2013;15083;"KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-7928164
2013;22594;"STATKRAFT ENERGIAS RENOVAVEIS S.A.";"Patrimônio Líquido";643020
2013;15091;"LITEL PARTICIPACOES S.A.";"Patrimônio Líquido";28056161
2013;20990;"AMERICANAS S.A.";"Patrimônio Líquido";829673
2013;15253;"ENERGISA S.A.";"Patrimônio Líquido";1807908
2013;15369;"FERROVIA CENTRO-ATLANTICA S.A.";"Patrimônio Líquido";1529173
2013;15652;"COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO";"Patrimônio Líquido";-930916
2013;21733;"CIELO S.A.";"Patrimônio Líquido";3319825
2013;15539;"NEOENERGIA S.A.";"Patrimônio Líquido";8982274
2013;16101;"GAFISA S.A.";"Patrimônio Líquido";3190724
2013;16292;"BRF S.A.";"Patrimônio Líquido";14655071
2013;19313;"AES ELPA S.A.";"Patrimônio Líquido";1557125
2013;23000;"LIGHT ENERGIA S.A.";"Patrimônio Líquido";706754
2013;18708;"CIA PARTICIPACOES ALIANCA DA BAHIA";"Patrimônio Líquido";515247
2013;16497;"EMPRESA NAC COM REDITO PART S.A.ENCORPAR";"Patrimônio Líquido";243242
2013;18287;"CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO";"Patrimônio Líquido";73588
2013;18678;"TELEMAR PARTICIPAÇÕES SA";"Patrimônio Líquido";1079108
2013;16659;"PORTO SEGURO S.A.";"Patrimônio Líquido";5889163
2013;16632;"DEXXOS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";42093
2013;16993;"EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.";"Patrimônio Líquido";764339
2013;20800;"TEGMA GESTAO LOGISTICA S.A.";"Patrimônio Líquido";401540
2013;18414;"PADTEC HOLDING S.A.";"Patrimônio Líquido";141220
2013;23434;"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";33528
2013;17450;"RUMO S.A.";"Patrimônio Líquido";4351743
2013;17442;"LF TEL SA";"Patrimônio Líquido";763305
2013;18660;"CPFL ENERGIA S.A.";"Patrimônio Líquido";7023897
2013;17329;"ENGIE BRASIL ENERGIA S.A.";"Patrimônio Líquido";5361373
2013;17418;"TELINVEST S.A.";"Patrimônio Líquido";7183
2013;17779;"MAORI SA";"Patrimônio Líquido";-7904
2013;22551;"SOMOS EDUCAÇÃO S.A.";"Patrimônio Líquido";1576691
2013;17639;"TIM PARTICIPACOES S.A.";"Patrimônio Líquido";14594640
2013;17647;"EMBRATEL PARTICIPAÇÕES SA";"Patrimônio Líquido";11052927
2013;17671;"TELEFÔNICA BRASIL S.A";"Patrimônio Líquido";42894442
2013;17493;"CAPITALPART PARTICIPAÇÕES SA";"Patrimônio Líquido";357714
2013;17558;"INNCORP S.A.";"Patrimônio Líquido";173047
2013;17922;"BRAZILIAN FINANCE E REAL ESTATE S.A.";"Patrimônio Líquido";35634
2013;17914;"MMX MINERACAO E METALICOS S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";1394777
2013;17892;"SANTOS BRASIL PARTICIPACOES S.A.";"Patrimônio Líquido";1447969
2013;17973;"COGNA EDUCAÇÃO S.A.";"Patrimônio Líquido";2618689
2013;18821;"CCR S.A.";"Patrimônio Líquido";3436018
2013;22454;"T4F ENTRETENIMENTO S.A.";"Patrimônio Líquido";325111
2013;20575;"JBS S.A.";"Patrimônio Líquido";21951788
2013;19771;"ARTERIS S.A.";"Patrimônio Líquido";1879573
2013;21431;"HYPERA S.A.";"Patrimônio Líquido";7078577
2013;20478;"PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL";"Patrimônio Líquido";4703629
2013;18350;"AES TIETE SA";"Patrimônio Líquido";1783809
2013;18376;"CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA";"Patrimônio Líquido";4912447
2013;19330;"TPI - TRIUNFO PARTICIP. E INVEST. S.A.";"Patrimônio Líquido";1961844
2013;20010;"EQUATORIAL ENERGIA S.A.";"Patrimônio Líquido";2354173
2013;19879;"LIGHT S.A.";"Patrimônio Líquido";3477139
2013;19437;"ANDRADE GUTIERREZ CONCESSOES S.A.";"Patrimônio Líquido";2813122
2013;18651;"ARAUCÁRIA PARTICIPAÇÕES SA";"Patrimônio Líquido";682132
2013;18775;"INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR";"Patrimônio Líquido";3916678
2013;18724;"BRADESPAR S.A.";"Patrimônio Líquido";9034225
2013;20788;"MARFRIG GLOBAL FOODS S.A.";"Patrimônio Líquido";3029326
2013;18953;"CPFL GERACAO DE ENERGIA S.A.";"Patrimônio Líquido";2116833
2013;19763;"EDP - ENERGIAS DO BRASIL S.A.";"Patrimônio Líquido";4573217
2013;19062;"ANDRADE GUTIERREZ PARTICIPACOES S.A.";"Patrimônio Líquido";2277367
2013;19100;"ATMA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";438248
2013;22799;"SENIOR SOLUTION S.A.";"Patrimônio Líquido";57076517
2013;18970;"AES TIETE ENERGIA SA";"Patrimônio Líquido";3948769
2013;19453;"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.";"Patrimônio Líquido";2071970
2013;18961;"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.";"Patrimônio Líquido";2327296
2013;21237;"ENEVA S.A";"Patrimônio Líquido";2450240
2013;21555;"UNIDAS S.A.";"Patrimônio Líquido";675891
2013;19305;"BIOMM S.A.";"Patrimônio Líquido";108936
2013;20613;"METALFRIO SOLUTIONS S.A.";"Patrimônio Líquido";248396
2013;23221;"SER EDUCACIONAL S.A.";"Patrimônio Líquido";451366
2013;21717;"TARPON INVESTIMENTOS S.A.";"Patrimônio Líquido";71132
2013;80160;"BANCO SANTANDER S.A.";"Patrimônio Líquido";229951000
2013;80101;"SOLVAY INDUPA SAIC";"Patrimônio Líquido";421249
2013;80047;"WILSON SONS LTD.";"Patrimônio Líquido";1202450
2013;20354;"TERRA SANTA AGRO S.A.";"Patrimônio Líquido";1272374
2013;22357;"ALIANSCE SONAE SHOPPING CENTERS S.A.";"Patrimônio Líquido";2230611
2013;21300;"ALIANSCE SHOPPING CENTERS S.A.";"Patrimônio Líquido";1654262
2013;19569;"GOL LINHAS AEREAS INTELIGENTES S.A.";"Patrimônio Líquido";650926
2013;23035;"LINX S.A.";"Patrimônio Líquido";586370
2013;19917;"TEMPO PARTICIPAÇOES S/A";"Patrimônio Líquido";295625
2013;19909;"BR MALLS PARTICIPACOES S.A.";"Patrimônio Líquido";8790119
2013;19925;"BR PROPERTIES S.A.";"Patrimônio Líquido";7650441
2013;23531;"CLARO TELECOM PARTICIPAÇÕES S.A.";"Patrimônio Líquido";8165192
2013;20338;"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS";"Patrimônio Líquido";2820095
2013;22810;"ELDORADO BRASIL CELULOSE S.A.";"Patrimônio Líquido";1232300
2013;21113;"BANCO INDUSTRIAL E COMERCIAL S/A";"Patrimônio Líquido";1925359
2013;23264;"AMBEV S.A.";"Patrimônio Líquido";42838778
2013;20036;"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS";"Patrimônio Líquido";586985
2013;20087;"EMBRAER S.A.";"Patrimônio Líquido";8277255
2013;20265;"BROOKFIELD INCORPORAÇÕES S.A.";"Patrimônio Líquido";2169604
2013;20966;"SPRINGS GLOBAL PARTICIPACOES S.A.";"Patrimônio Líquido";1144097
2013;20982;"MULTIPLAN - EMPREEND IMOBILIARIOS S.A.";"Patrimônio Líquido";3819152
2013;20630;"CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.";"Patrimônio Líquido";356951
2013;80020;"GP INVESTMENTS, LTD.";"Patrimônio Líquido";1041246
2013;20257;"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.";"Patrimônio Líquido";4305064
2013;20184;"CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO";"Patrimônio Líquido";209687
2013;20168;"ÓLEO E GÁS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";-9786260
2013;20435;"TECNISA S.A.";"Patrimônio Líquido";1412430
2013;23230;"RAIZEN ENERGIA S.A.";"Patrimônio Líquido";6655568
2013;20370;"LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.";"Patrimônio Líquido";629923
2013;23175;"IGUA SANEAMENTO S.A.";"Patrimônio Líquido";249704
2013;20605;"JHSF PARTICIPACOES S.A.";"Patrimônio Líquido";2209608
2013;20770;"EZ TEC EMPREEND. E PARTICIPACOES S.A.";"Patrimônio Líquido";2101476
2013;20915;"MRV ENGENHARIA E PARTICIPACOES S.A.";"Patrimônio Líquido";4101183
2013;21490;"ALUPAR INVESTIMENTO S/A";"Patrimônio Líquido";2566242
2013;4669;"GUARARAPES CONFECCOES S.A.";"Patrimônio Líquido";2829123
2013;20540;"CPFL ENERGIAS RENOVÁVEIS S.A.";"Patrimônio Líquido";3564361
2013;21709;"CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES";"Patrimônio Líquido";106407
2013;21636;"RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";1000600
2013;21393;"CIA CELG DE PARTICIPACOES - CELGPAR";"Patrimônio Líquido";-2104789
2013;21180;"BRASIL BROKERS PARTICIPACOES S.A.";"Patrimônio Líquido";692976
2013;20850;"ALLIS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";35055
2013;20842;"MAGNESITA REFRATARIOS S.A.";"Patrimônio Líquido";3004440
2013;20907;"BHG S.A. - BRAZIL HOSPITALITY GROUP";"Patrimônio Líquido";1082450
2013;21482;"PRUMO LOGISTICA SA";"Patrimônio Líquido";2085743
2013;21008;"GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.";"Patrimônio Líquido";125272
2013;21040;"CYRELA COMMERCIAL PROPERT S.A. EMPR PART";"Patrimônio Líquido";699142
2013;21016;"YDUQS PARTICIPACOES S.A.";"Patrimônio Líquido";1517642
2013;21130;"TRISUL S.A.";"Patrimônio Líquido";509078
2013;23396;"AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";903208
2013;21903;"ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.";"Patrimônio Líquido";803480
2013;80063;"BCO PATAGONIA S.A.";"Patrimônio Líquido";1877156
2013;80071;"COSAN LIMITED";"Patrimônio Líquido";6017728
2013;80071;"COSAN LIMITED";"Patrimônio Líquido";5886274
2013;23493;"DOMMO ENERGIA S.A.";"Patrimônio Líquido";-9778659
2013;21520;"MULTINER S/A";"Patrimônio Líquido";276894
2013;22438;"INTERNATIONAL MEAL COMPANY HOLDINGS S/A";"Patrimônio Líquido";921911
2013;23272;"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES";"Patrimônio Líquido";739897
2013;22560;"INBRANDS S.A.";"Patrimônio Líquido";380765
2013;21342;"OSX BRASIL S.A.";"Patrimônio Líquido";2211538
2013;23426;"OMEGA GERAÇÃO S.A.";"Patrimônio Líquido";325205
2013;23248;"ANIMA HOLDING S.A.";"Patrimônio Líquido";483259
2013;22519;"TECHNOS S.A.";"Patrimônio Líquido";442421
2013;21610;"B3 S.A. - BRASIL, BOLSA, BALCÃO";"Patrimônio Líquido";19284229
2013;21792;"CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS";"Patrimônio Líquido";1694594
2013;21563;"BERNA PARTICIPAÇÕES SA";"Patrimônio Líquido";198375
2013;21601;"BASEL PARTICIPAÇÕES S/A";"Patrimônio Líquido";148299
2013;21580;"BELMONTE PARTICIPAÇÕES SA";"Patrimônio Líquido";235303
2013;21652;"CTX PARTICIPAÇÕES S/A";"Patrimônio Líquido";124632
2013;22691;"CIA LOCAÇÃO DAS AMÉRICAS";"Patrimônio Líquido";304196
2013;22144;"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.";"Patrimônio Líquido";1281754
2013;21725;"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.";"Patrimônio Líquido";-46542
2013;22047;"METROPOLIS EMPREENDIMENTOS IMOBILIÁRIOS S/A";"Patrimônio Líquido";3478
2013;22187;"PETRO RIO S.A.";"Patrimônio Líquido";1454598
2013;23310;"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.";"Patrimônio Líquido";316281
2013;21865;"BRAZAL BRASIL ALIMENTOS SA";"Patrimônio Líquido";616237
2013;22500;"BRASIL PHARMA S.A.";"Patrimônio Líquido";1407503
2013;80110;"DUFRY A.G.";"Patrimônio Líquido";3001286
2013;22136;"TEREOS INTERNACIONAL S/A";"Patrimônio Líquido";3341000
2013;22365;"ENAUTA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";2409057
2013;22217;"ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";503190
2013;22497;"QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";2009475
2013;22209;"PASCRO PARTICIPAÇÕES S.A.";"Patrimônio Líquido";-34049
2013;21067;"MOURA DUBEUX ENGENHARIA S/A";"Patrimônio Líquido";551177
2013;22128;"REDENTOR ENERGIA S/A";"Patrimônio Líquido";470113
2013;22675;"HIDROVIAS DO BRASIL S.A.";"Patrimônio Líquido";513669
2013;22772;"VIGOR ALIMENTOS S.A.";"Patrimônio Líquido";1218403
2013;22586;"MLOG S.A.";"Patrimônio Líquido";1350296
2013;22667;"NAOMI PARTICIPAÇÕES S.A.";"Patrimônio Líquido";470755
2013;22632;"BELEZA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";69932
2013;80136;"TGLT S/A";"Patrimônio Líquido";94485290
2013;1597;"PARTICIPAÇÕES INDUST. DO NORDESTE S.A.";"Patrimônio Líquido";188129
2013;80144;"PACIFIC RUBIALES ENERGY CORP.";"Patrimônio Líquido";9907991
2013;12696;"SANSUY S.A. INDUSTRIA DE PLASTICOS";"Patrimônio Líquido";-374613
2013;21156;"J. MACEDO S.A.";"Patrimônio Líquido";398229
2013;80152;"PPLA PARTICIPATIONS LTD.";"Patrimônio Líquido";1003459
2013;4863;"CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA";"Patrimônio Líquido";7544
2013;11398;"TRONOX PIGMENTOS DO BRASIL S.A.";"Patrimônio Líquido";421449
2013;3069;"CIA FERRO LIGAS DA BAHIA - FERBASA";"Patrimônio Líquido";1213936
2013;3115;"CIA SEGUROS ALIANCA DA BAHIA";"Patrimônio Líquido";175231
2013;23299;"JP PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1250686
2013;22845;"BIOSEV S.A.";"Patrimônio Líquido";2457217
2013;23116;"FINPAR PARTICIPAÇÕES S/A";"Patrimônio Líquido";6384
2013;8745;"METANOR SA METANOL DO NE";"Patrimônio Líquido";47367
2013;13986;"SUZANO S.A.";"Patrimônio Líquido";10687239
2013;22349;"AREZZO INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";514542
2013;21350;"DIRECIONAL ENGENHARIA S.A.";"Patrimônio Líquido";1472828
2013;19739;"LOCALIZA RENT A CAR S.A.";"Patrimônio Líquido";1341208
2013;2453;"CIA ENERGETICA DE MINAS GERAIS - CEMIG";"Patrimônio Líquido";12638357
2013;5983;"FIACAO TEC SAO JOSE S.A.";"Patrimônio Líquido";-135873
2013;1325;"BCO MERCANTIL DO BRASIL S.A.";"Patrimônio Líquido";914668
2013;4707;"CONSORCIO ALFA DE ADMINISTRACAO S.A.";"Patrimônio Líquido";864778
2013;3077;"CIA FIACAO TECIDOS CEDRO CACHOEIRA";"Patrimônio Líquido";303904
2013;19445;"CIA SANEAMENTO DE MINAS GERAIS-COPASA MG";"Patrimônio Líquido";5337359
2013;23574;"INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.";"Patrimônio Líquido";157688
2013;23159;"BB SEGURIDADE PARTICIPAÇÕES S.A.";"Patrimônio Líquido";6941273
2013;23485;"COSAN LOGISTICA S.A.";"Patrimônio Líquido";1042363
2013;22942;"MGI - MINAS GERAIS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";283144
2013;3395;"CIA INDUSTRIAL CATAGUASES";"Patrimônio Líquido";146976
2013;4081;"CIA TECIDOS SANTANENSE";"Patrimônio Líquido";272420
2013;22373;"ELETROSOM S/A";"Patrimônio Líquido";97202
2013;3158;"CIA TECIDOS NORTE DE MINAS COTEMINAS";"Patrimônio Líquido";995992
2013;14133;"TEC TOY S.A.";"Patrimônio Líquido";2673
2013;11800;"WEMBLEY SOCIEDADE ANÔNIMA";"Patrimônio Líquido";339783
2013;1155;"BANESTES S.A. - BCO EST ESPIRITO SANTO";"Patrimônio Líquido";971991
2013;20958;"BCO ABC BRASIL S.A.";"Patrimônio Líquido";1973838
2013;12866;"INDÚSTRIA VEROLME S.A. - IVESA";"Patrimônio Líquido";-1213442
2013;13781;"SAO CARLOS EMPREEND E PARTICIPACOES S.A.";"Patrimônio Líquido";1076696
2013;21121;"SUL AMERICA S.A.";"Patrimônio Líquido";3576748
2013;22616;"BCO BTG PACTUAL S.A.";"Patrimônio Líquido";12482593
2013;13366;"HAGA S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";-89318320
2013;21377;"BANCO INDUSTRIAL DO BRASIL";"Patrimônio Líquido";458095
2013;21202;"VIX LOGÍSTICA S/A";"Patrimônio Líquido";245739
2013;9512;"PETROLEO BRASILEIRO S.A. PETROBRAS";"Patrimônio Líquido";347939893
2013;4057;"SOUZA CRUZ SA";"Patrimônio Líquido";2440374
2013;8087;"LOJAS AMERICANAS S.A.";"Patrimônio Líquido";1175107
2013;7811;"JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";889249
2013;22829;"CIMENTO TUPI S.A.";"Patrimônio Líquido";307946
2013;6505;"VIA VAREJO S.A.";"Patrimônio Líquido";3950803
2013;4030;"CIA SIDERURGICA NACIONAL";"Patrimônio Líquido";8096570
2013;8893;"MONTEIRO ARANHA S.A.";"Patrimônio Líquido";1177876
2013;11207;"TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";11476
2013;20028;"VALID SOLUÇÕES S.A.";"Patrimônio Líquido";543470
2013;10596;"SERGEN SERVS GERAIS DE ENG SA";"Patrimônio Líquido";9677585
2013;6700;"HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-48916
2013;11070;"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.";"Patrimônio Líquido";479303
2013;18465;"ULTRAPAR PARTICIPACOES S.A.";"Patrimônio Líquido";6519961
2013;10880;"SONDOTECNICA ENGENHARIA SOLOS S.A.";"Patrimônio Líquido";94756
2013;9989;"REFINARIA DE PETROLEOS MANGUINHOS S.A.";"Patrimônio Líquido";-980849
2013;3182;"DOCAS INVESTIMENTOS SA";"Patrimônio Líquido";-393247
2013;11231;"TEKNO S.A. - INDUSTRIA E COMERCIO";"Patrimônio Líquido";220982
2013;4170;"VALE S.A.";"Patrimônio Líquido";148345807
2013;3980;"GERDAU S.A.";"Patrimônio Líquido";30339079
2013;80128;"LATAM AIRLINES GROUP S.A.";"Patrimônio Líquido";12272462
2013;4820;"BRASKEM S.A.";"Patrimônio Líquido";7544218
2013;20710;"LOG-IN LOGISTICA INTERMODAL S.A.";"Patrimônio Líquido";556230
2013;15458;"EMBPAR PARTICIPAÇÕES S/A";"Patrimônio Líquido";-37208
2013;6815;"IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL";"Patrimônio Líquido";-99252
2013;20524;"EVEN CONSTRUTORA E INCORPORADORA S.A.";"Patrimônio Líquido";1988168
2013;20346;"PROFARMA DISTRIB PROD FARMACEUTICOS S.A.";"Patrimônio Líquido";573214
2013;701;"BAHEMA EDUCAÇÃO S.A.";"Patrimônio Líquido";40482
2013;4774;"CONSTRUTORA LIX DA CUNHA S.A.";"Patrimônio Líquido";43574
2013;14826;"CIA BRASILEIRA DE DISTRIBUICAO";"Patrimônio Líquido";9483190
2013;22470;"MAGAZINE LUIZA S.A.";"Patrimônio Líquido";694611
2013;20877;"HELBOR EMPREENDIMENTOS S.A.";"Patrimônio Líquido";1211243
2013;12190;"BOMBRIL S.A.";"Patrimônio Líquido";-123868
2013;19836;"COSAN S.A.";"Patrimônio Líquido";9793919
2013;19836;"COSAN S.A.";"Patrimônio Líquido";9736858
2013;11762;"VULCABRAS S.A.";"Patrimônio Líquido";133290
2013;21334;"NUTRIPLANT INDUSTRIA E COMERCIO S.A.";"Patrimônio Líquido";30856
2013;20494;"IGUATEMI EMPRESA DE SHOPPING CENTERS S.A";"Patrimônio Líquido";2313491
2013;20516;"SAO MARTINHO S.A.";"Patrimônio Líquido";2100617
2013;13471;"PLASCAR PARTICIPACOES INDUSTRIAIS S.A.";"Patrimônio Líquido";319533
2013;22020;"JSL S.A.";"Patrimônio Líquido";1014637
2013;19992;"TOTVS S.A.";"Patrimônio Líquido";1067621
2013;12262;"JPSP INVESTIMENTOS E PARTICIPAÇÕES S/A";"Patrimônio Líquido";724218
2013;12530;"ITAUTEC S.A. - GRUPO ITAUTEC";"Patrimônio Líquido";155949
2013;5770;"EUCATEX S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";1139467
2013;7510;"INDUSTRIAS ROMI S.A.";"Patrimônio Líquido";648235
2013;14559;"M&G POLIÉSTER SA";"Patrimônio Líquido";261517
